data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
9498959,231,ETH9026,9026,20-Sep-22,2022,1,Battles,Armed clash,Military Forces of Ethiopia (2018-),Military Forces of Eritrea (1993-),1,TPLF: Tigray People's Liberation Front,,3,13,Eastern Africa,Ethiopia,Tigray,North Western Tigray,Tahtay Adiyabo,Ziban Gedena,14.4297,37.8878,2,Deutsche Welle; Eritrea Hub,Regional-International,"On 20 September 2022, ENDF and EDF clashed with TPLF forces around Ziban Gedena town, in Tahtay Adiyabo woreda (North Western Tigray, Tigray). Casualties unknown.",0,1664231915,ETH
9499072,231,ETH9041,9041,20-Sep-22,2022,1,Violence against civilians,Attack,OLF: Oromo Liberation Front (Shane Splinter Faction),,2,Civilians (Ethiopia),Government of Ethiopia (2018-),7,27,Eastern Africa,Ethiopia,Oromia,East Shewa,Fentale,Fentale,8.7539,39.8339,2,Addis Maleda,National,"On 20 September 2022, an unidentified armed group, suspected OLF Shane, shot and killed a Chair Person of Alge kebele (location coded to admin center, Fentale, in Fentale woreda, East Shewa, Oromia). No further information is available.",1,1664231916,ETH
9499079,231,ETH9040,9040,20-Sep-22,2022,2,Strategic developments,Looting/property destruction,TPLF: Tigray People's Liberation Front,,3,Civilians (Ethiopia),Orthodox Christian Group (Ethiopia),7,37,Eastern Africa,Ethiopia,Amhara,Wag Hamra,Abergele,Abergele,13.0545,38.9451,2,Amhara Media Corporation,Subnational,"Property destruction: Around 20 September 2022 (as reported), TPLF forces looted and destroyed Debre Hamelmal Bare Kidane Mihiret Monastery in Abergele woreda (Wag Hamra, Amhara).",0,1664231916,ETH
9499078,231,ETH9039,9039,19-Sep-22,2022,2,Violence against civilians,Sexual violence,TPLF: Tigray People's Liberation Front,,3,Civilians (Ethiopia),Women (Ethiopia),7,37,Eastern Africa,Ethiopia,Amhara,North Gondar,Addi Arekay,Addi Arkay,13.452,38.0626,1,Amhara Media Corporation,Subnational,"Around 19 September 2022 (as reported), TPLF forces gang-raped a mother and her 11 years old girl in Addi Arkay (Addi Arekay, North Gondar, Amhara). The 11-year-old girl died due to this attack. According to the local government, 70 women came forward and reported being raped by TPLF forces in Addi Arkay. [women targeted: girls]",1,1664231916,ETH
9508328,231,ETH9059,9059,19-Sep-22,2022,1,Explosions/Remote violence,Air/drone strike,Military Forces of Ethiopia (2018-),,1,TPLF: Tigray People's Liberation Front,,3,13,Eastern Africa,Ethiopia,Tigray,Southern Tigray,Korem town,Korem,12.5075,39.5222,1,EMS,Other,"On 19 September 2022, ENDF conducted a drone attack on top military leaders and TPLF forces in Korem (Korem town, Southern Tigray, Tigray). An unidentified number of TPLF members were reported killed, including top military leaders. An unknown number of fatalities in a conflict zone coded as 10. Following this air strike, TPLF forces arrested more than 350 Tigrayans and Amharas in Korem and Raya after accusing them of spying for the federal government and giving information to the federal government (coded separately).",10,1664832988,ETH
9499080,231,ETH9034,9034,18-Sep-22,2022,2,Explosions/Remote violence,Shelling/artillery/missile attack,TPLF: Tigray People's Liberation Front,,3,Civilians (Ethiopia),,7,37,Eastern Africa,Ethiopia,Amhara,North Gondar,Addi Arekay,Addi Arkay,13.452,38.0626,1,Amhara Media Corporation,Subnational,"Around 18 September 2022 (as reported), seven civilians were killed and at least one civilian was injured due to TPLF shelling in Addi Arkay (Addi Arekay, North Gondar, Amhara).",7,1664231916,ETH
9499172,231,ETH9037,9037,18-Sep-22,2022,1,Battles,Armed clash,OLF: Oromo Liberation Front (Shane Splinter Faction),,2,Military Forces of Ethiopia (2018-),Police Forces of Ethiopia (2018-) Oromo Regional Special Forces,1,12,Eastern Africa,Ethiopia,Oromia,West Shewa,Ambo Zuria,Wedesa,9.15,37.7833,2,Oromiya Media Network,International,"On 18 September 2022, OLF Shane clashed with government forces (assumed to be ENDF and Oromia regional special forces) in Tule, Diki, and Kulit kebeles (locations not found and coded to main town, Wedesa, in Ambo Zuria woreda, West Shewa, Oromia) and in Ifata and Chobi woredas (coded separately). OLF Shane claimed to have killed 112 and wounded 134 government soldiers in the three woredas, in the fighting that occurred the same day. The number of fatalities split across three events and coded as 37.",37,1664231916,ETH
9499174,231,ETH9035,9035,18-Sep-22,2022,1,Battles,Armed clash,OLF: Oromo Liberation Front (Shane Splinter Faction),,2,Military Forces of Ethiopia (2018-),Police Forces of Ethiopia (2018-) Oromo Regional Special Forces,1,12,Eastern Africa,Ethiopia,Oromia,West Shewa,Cobi,Chobi,9.3333,37.95,1,Oromiya Media Network,International,"On 18 September 2022, OLF Shane clashed with government forces (assumed to be ENDF and Oromia regional special forces) in Chobi town, Cobi woreda (West Shewa, Oromia), and in Ifata and Ambo Zuria woredas (coded separately). OLF Shane claimed to have killed 112 and wounded 134 government soldiers in the three woredas, in the fighting that occurred the same day. The number of fatalities split across three events and coded as 37.",37,1664231916,ETH
9499178,231,ETH9036,9036,18-Sep-22,2022,1,Battles,Armed clash,OLF: Oromo Liberation Front (Shane Splinter Faction),,2,Military Forces of Ethiopia (2018-),Police Forces of Ethiopia (2018-) Oromo Regional Special Forces,1,12,Eastern Africa,Ethiopia,Oromia,West Shewa,Ifata,Ilfeta,9.1808,37.9497,2,Oromiya Media Network,International,"On 18 September 2022, OLF Shane clashed with government forces (assumed to be ENDF and Oromia regional special forces) in Citu, Ambalta Gode and Giche kebeles (locations coded to admin center, Ilfeta, in Ifata woreda, West Shewa, Oromia) and in Ambo Zuria and Chobi woredas (coded separately). OLF Shane claimed to have killed 112 and wounded 134 government soldiers in the three woredas, in the fighting that occurred the same day. The number of fatalities split across three events and coded as 38.",38,1664231916,ETH
9499294,231,ETH9038,9038,18-Sep-22,2022,1,Violence against civilians,Attack,OLF: Oromo Liberation Front (Shane Splinter Faction),,2,Civilians (Ethiopia),Farmers (Ethiopia),7,27,Eastern Africa,Ethiopia,SNNP,Burji,Burji Special,Soyema,5.4913,37.8636,2,VOA,International,"On 18 September 2022, OLF Shane militants allegedly opened gun fire on farmers looking after their cattle in Awranje kebele (location coded to admin center, Soyema, in Burji Special woreda, Burji, SNNP), killing 2 farmers and wounding another. The group also killed around 30 cattle.",2,1664231916,ETH
9499081,231,ETH9030,9030,17-Sep-22,2022,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Tigray,Western Tigray,Setit Humera,Humera,14.2652,36.585,2,Amhara Media Corporation,National,"On 17 September 2022, residents of Kabtiya held a rally supporting the government forces in defending against TPLF forces' 'aggression.' Location not found, coded to Humera (Setit Humera, Western Tigray, Tigray). [size=no report]",0,1664231916,ETH
9499128,231,ETH9032,9032,17-Sep-22,2022,1,Explosions/Remote violence,Air/drone strike,Military Forces of Ethiopia (2018-),,1,TPLF: Tigray People's Liberation Front,,3,13,Eastern Africa,Ethiopia,Tigray,North Western Tigray,Tahtay Koraro,Shire,14.1383,38.2833,1,EMS,Other,"On 17 September 2022, ENDF conducted Drone assisted airstrikes on TPLF's weapon warehouse and military centers in Shire (Tahtay Koraro, North Western Tigray, Tigray), Mekelle (coded separately) and Wukero (coded separately) areas in Tigray region. According to TPLF, 12 civilians were killed due to these airstrikes. Fatalities split between three locations.",4,1664231916,ETH
9499129,231,ETH9031,9031,17-Sep-22,2022,1,Explosions/Remote violence,Air/drone strike,Military Forces of Ethiopia (2018-),,1,TPLF: Tigray People's Liberation Front,,3,13,Eastern Africa,Ethiopia,Tigray,Mekelle Tigray,Mekelle,Mekele,13.5,39.4667,1,EMS,Other,"On 17 September 2022, ENDF conducted Drone assisted airstrikes on TPLF's weapon warehouse and military centers in Mekele, Shire (coded separately), and Wukero (coded separately) areas in Tigray region. According to TPLF, 12 civilians were killed due to these airstrikes. Fatalities split between three locations.",4,1664231916,ETH
9499130,231,ETH9033,9033,17-Sep-22,2022,1,Explosions/Remote violence,Air/drone strike,Military Forces of Ethiopia (2018-),,1,TPLF: Tigray People's Liberation Front,,3,13,Eastern Africa,Ethiopia,Tigray,Eastern Tigray,Wukro town,Wikro,13.7919,39.5991,1,EMS,Other,"On 17 September 2022, ENDF conducted Drone assisted airstrikes on TPLF's weapon warehouse and military centers in Wukro (Wikro, Eastern Tigray, Tigray), Shire (coded separately) and Mekelle (coded separately) areas in Tigray region. According to TPLF, 12 civilians were killed due to these airstrikes. Fatalities split between three locations.",4,1664231916,ETH
9499175,231,ETH9029,9029,17-Sep-22,2022,1,Battles,Armed clash,OLF: Oromo Liberation Front (Shane Splinter Faction),,2,Military Forces of Ethiopia (2018-),Police Forces of Ethiopia (2018-) Oromo Regional Special Forces,1,12,Eastern Africa,Ethiopia,Oromia,South West Shewa,Ameya,Gindo,8.5833,37.6833,2,Oromiya Media Network,International,"On 17 September 2022, OLF Shane clashed with government forces (assumed to be ENDF and Oromia regional special forces) in Bero Sallani kebele (location coded to admin center, Gindo, in Ameya woreda (South West Shewa, Oromia). OLF Shane claimed to have killed 15 and wounded 13 government soldiers.",15,1664231916,ETH
9489501,231,ETH9017,9017,16-Sep-22,2022,2,Violence against civilians,Sexual violence,TPLF: Tigray People's Liberation Front,,3,Civilians (Ethiopia),Women (Ethiopia),7,37,Eastern Africa,Ethiopia,Amhara,Wag Hamra,Sekota town,Sekota,12.627,39.0343,2,Amhara Media Corporation,Subnational,"Around 16 September 2022 (as reported), TPLF forces raped at least one woman and two girls in Hamusit Kebele in Sekota zuria woreda. The woman was gang raped. Location not found, coded at Sekota town (Wag Hamra, Amhara). [women targeted: girls]",0,1663620420,ETH
9489508,231,ETH9015,9015,16-Sep-22,2022,2,Strategic developments,Arrests,Police Forces of Ethiopia (2018-),,1,Civilians (Ethiopia),TPLF: Tigray People's Liberation Front,7,17,Eastern Africa,Ethiopia,Amhara,North Wello,Woldiya town,Weldiya,11.8277,39.5916,1,Amhara Media Corporation,Subnational,"Around 16 September 2022 (as reported), police arrested more than 123 people accused of having links with TPLF and spying for TPLF in Weldiya (Woldiya town, North Wello, Amhara).",0,1663620420,ETH
9489509,231,ETH9016,9016,16-Sep-22,2022,2,Strategic developments,Arrests,Police Forces of Ethiopia (2018-),,1,Civilians (Ethiopia),TPLF: Tigray People's Liberation Front,7,17,Eastern Africa,Ethiopia,Amhara,South Wello,Dessie town,Dessie,11.1333,39.6333,1,Amhara Media Corporation,Subnational,"Around 16 September 2022 (as reported), police arrested more than 119 people accused of having links with TPLF in Dessie (South Wello, Amhara).",0,1663620420,ETH
9489506,231,ETH9014,9014,15-Sep-22,2022,2,Strategic developments,Looting/property destruction,TPLF: Tigray People's Liberation Front,,3,Civilians (Ethiopia),,7,37,Eastern Africa,Ethiopia,Amhara,Wag Hamra,Sekota town,Sekota,12.627,39.0343,2,Amhara Media Corporation,Subnational,"Property destruction: Around 15 September 2022 (as reported), TPLF forces destroyed schools in Birbir in Sekota zuria woreda. Location not found, coded at Sekota town (Wag Hamra, Amhara)",0,1663620420,ETH
9489571,231,ETH9009,9009,15-Sep-22,2022,1,Battles,Armed clash,Military Forces of Ethiopia (2018-),,1,TPLF: Tigray People's Liberation Front,,3,13,Eastern Africa,Ethiopia,Tigray,North Western Tigray,May Tsebri town,May Tsemre,13.5614,38.1325,1,EMS,Other,"On 15 September 2022, ENDF and TPLF forces clashed in May Tsemre (May Tsebri town, North Western Tigray, Tigray). An unidentified number of TPLF forces killed. Unknown number of fatalities in conflict zone coded as 10.",10,1663620420,ETH
9489577,231,ETH9008,9008,15-Sep-22,2022,1,Battles,Government regains territory,Military Forces of Ethiopia (2018-),Police Forces of Ethiopia (2018-) Amhara Regional Special Forces; Fano Youth Militia,1,TPLF: Tigray People's Liberation Front,,3,13,Eastern Africa,Ethiopia,Tigray,North Western Tigray,Seyemti Adyabo,Adi Nebrid,14.4543,38.1754,1,EMS,Other,"On 15 September 2022, ENDF, Amhara regional force and Fano militias clashed with TPLF in Adi Nebrid (North Western Tigray, Tigray), regaining control of this areas shortly after. Casualties unknown.",0,1663620420,ETH
9489579,231,ETH9007,9007,15-Sep-22,2022,1,Battles,Government regains territory,Military Forces of Ethiopia (2018-),Police Forces of Ethiopia (2018-) Amhara Regional Special Forces; Fano Youth Militia,1,TPLF: Tigray People's Liberation Front,,3,13,Eastern Africa,Ethiopia,Tigray,North Western Tigray,Adi Daero,Adi Dairo,14.3156,38.1709,2,EMS,Other,"On 15 September 2022, ENDF, Amhara regional force and Fano militias clashed with TPLF in Adi Agray, Dugali, Adi Dairo, and Tseade areas, regaining control of these areas shortly after. Casualties unknown. Locations not found, coded at Adi Dairo (Adi Daero, North Western Tigray, Tigray).",0,1663620420,ETH
9564708,231,ETH9128,9128,15-Sep-22,2022,3,Strategic developments,Looting/property destruction,TPLF: Tigray People's Liberation Front,,3,Civilians (Ethiopia),Health Workers (Ethiopia),7,37,Eastern Africa,Ethiopia,Amhara,North Wello,Kobo town,Kobo,12.15,39.6333,1,Amhara Media Corporation; EBC; VOA,Subnational-National,"Property destruction: Around 15 September 2022 (month of), TPLF forces burned down and destroyed 'all health facilities' during their occupation of Kobo town, Raya Kobo woreda (North Wello, Amhara) and looted medical equipment and medicines. The exact date not known and coded at mid of September.",0,1665519449,ETH
9564709,231,ETH9134,9134,15-Sep-22,2022,3,Strategic developments,Looting/property destruction,TPLF: Tigray People's Liberation Front,,3,Civilians (Ethiopia),Health Workers (Ethiopia),7,37,Eastern Africa,Ethiopia,Amhara,North Wello,Raya Kobo,Kobo Robit,12.0118,39.6283,1,Amhara Media Corporation; EBC; VOA,Subnational-National,"Property destruction: Around 15 September 2022 (month of), TPLF forces burned down and destroyed 'all health facilities' during their occupation of Kobo Robit, Raya Kobo woreda (North Wello, Amhara) and looted medical equipment and medicines. The exact date not known and coded at mid of September.",0,1665519449,ETH
9564926,231,ETH9114,9114,15-Sep-22,2022,3,Explosions/Remote violence,Shelling/artillery/missile attack,TPLF: Tigray People's Liberation Front,,3,Civilians (Ethiopia),,7,37,Eastern Africa,Ethiopia,Amhara,North Wello,Guba Lafto,Gobiye,11.8602,39.6713,1,EMS,Other,"Around 15 September 2022 (month of), TPLF forces shelled Gobiye (Guba Lafto, North Wello, Amhara), killing an identified number of civilians. An unknown number of fatalities in conflict zone coded as 10. According to the witness, the group shelled the town and informed the residents that the federal government was shelling the town and that they needed to protest these shillings.",10,1665519450,ETH
9573606,231,ETH9149,9149,15-Sep-22,2022,3,Violence against civilians,Abduction/forced disappearance,TPLF: Tigray People's Liberation Front,,3,Civilians (Ethiopia),,7,37,Eastern Africa,Ethiopia,Amhara,North Wello,Kobo town,Kobo,12.15,39.6333,2,Addis Maleda; Al Ain,National-International,"Around 15 September 2022 (month of), TPLF forces abducted over 100 civilians from Kobo town, Abert, Zobel mountain, and other surrounding kebeles after accusing them of having weapons and spying for the government. Event coded at Kobo town (North Wello, Amhara).",0,1666036933,ETH
